Date,seasonal_rank,ticker
2026-10-21,79.16196122717862,IWM
2026-10-22,80.64746847355543,IWM
2026-10-23,85.06226864922517,IWM
2026-10-26,86.48433088650481,IWM
2026-10-27,88.65957713783801,IWM
2026-10-28,90.1745718050066,IWM
2026-10-29,91.48613463830854,IWM
2026-10-30,91.90711462450592,IWM
2026-11-02,90.9177959721438,IWM
2026-11-03,86.524797666102,IWM
2026-11-04,78.57636928289102,IWM
2026-11-05,69.91553736118954,IWM
2026-11-06,63.86363636363636,IWM
2026-11-09,56.70681975029801,IWM
2026-11-10,55.26624945103206,IWM
2026-11-11,56.70148691887822,IWM
2026-11-12,59.32335780161867,IWM
2026-11-13,60.44756571930485,IWM
2026-11-16,66.29368216324738,IWM
2026-11-17,67.93556684861032,IWM
2026-11-18,70.8051791203965,IWM
2026-11-19,73.47724135767615,IWM
2026-11-20,72.39938201894724,IWM
2026-11-23,68.2316958403915,IWM
2026-11-24,67.33232950624256,IWM
2026-11-25,64.82699667482277,IWM
2026-11-27,57.003811405985324,IWM
2026-11-30,49.12549407114624,IWM
2026-12-01,41.40990651860217,IWM
2026-12-02,32.83087082000126,IWM
2026-12-03,27.75166258861911,IWM
2026-12-04,28.413325804630155,IWM
2026-12-07,30.50246251333208,IWM
2026-12-08,34.64811155028546,IWM
2026-12-09,39.15654997176736,IWM
2026-12-10,39.30202647593952,IWM
2026-12-11,42.016594516594516,IWM
2026-12-14,48.25106656628395,IWM
2026-12-15,52.87408243929982,IWM
2026-12-16,58.32180500658761,IWM
2026-12-17,65.235036702428,IWM
2026-12-18,69.29747788443441,IWM
2026-12-21,71.09017190538928,IWM
2026-12-22,73.12315703620051,IWM
2026-12-23,72.19226425748164,IWM
2026-12-24,70.56637806637806,IWM
2026-12-28,69.91091034569295,IWM
2026-12-29,70.94226425748165,IWM
2026-12-30,67.31766421983814,IWM
2026-12-31,63.80983750548969,IWM
2026-01-02,26.694219629002237,IYR
2026-01-05,25.8039439425309,IYR
2026-01-06,26.205219900872077,IYR
2026-01-07,26.336815358554485,IYR
2026-01-08,28.10253152644457,IYR
2026-01-09,27.26410063366585,IYR
2026-01-12,28.44963611267959,IYR
2026-01-13,30.868624129493696,IYR
2026-01-14,31.795360436664783,IYR
2026-01-15,34.45511010728402,IYR
2026-01-16,39.04808959156785,IYR
2026-01-20,41.3184641445511,IYR
2026-01-21,39.889343748039394,IYR
2026-01-22,42.69072714724889,IYR
2026-01-23,44.79452914235523,IYR
2026-01-26,42.82781228433403,IYR
2026-01-27,42.39577451533974,IYR
2026-01-28,41.21510132379698,IYR
2026-01-29,35.63280318715101,IYR
2026-01-30,31.85731538992409,IYR
2026-02-02,33.87720371416024,IYR
2026-02-03,37.93854696028609,IYR
2026-02-04,45.77059414015936,IYR
2026-02-05,55.69036639688814,IYR
2026-02-06,65.24123219775393,IYR
2026-02-09,71.52032749858836,IYR
2026-02-10,74.86903193424932,IYR
2026-02-11,74.5125164690382,IYR
2026-02-12,72.7328408306669,IYR
2026-02-13,67.15767927724448,IYR
2026-02-17,64.4098594642073,IYR
2026-02-18,61.35759771629337,IYR
2026-02-19,61.90005646527386,IYR
2026-02-20,62.604303908651744,IYR
2026-02-23,65.13535980927286,IYR
2026-02-24,66.85762908588995,IYR
2026-02-25,70.84674383587426,IYR
2026-02-26,75.05670054583098,IYR
2026-02-27,78.8968097120271,IYR
2026-03-02,82.64649601606122,IYR
2026-03-03,81.1649099692578,IYR
2026-03-04,79.80637116506682,IYR
2026-03-05,79.15733421168204,IYR
2026-03-06,77.02937762720373,IYR
2026-03-09,75.29408996800302,IYR
2026-03-10,76.2432555367338,IYR
2026-03-11,76.47993914298262,IYR
2026-03-12,72.17657945918816,IYR
2026-03-13,67.1332894158981,IYR
2026-03-16,59.91263567350525,IYR
2026-03-17,58.3527040592258,IYR
2026-03-18,58.65032310684485,IYR
2026-03-19,62.07094234268148,IYR
2026-03-20,68.41418846853631,IYR
2026-03-23,77.39483342744212,IYR
2026-03-24,80.77255473994605,IYR
2026-03-25,80.39525691699605,IYR
2026-03-26,75.05324989020642,IYR
2026-03-27,68.44085262563524,IYR
2026-03-30,61.30128929041973,IYR
2026-03-31,54.693989585293934,IYR
2026-04-01,48.380152456239415,IYR
2026-04-02,46.99259677520547,IYR
2026-04-06,44.84126984126984,IYR
2026-04-07,41.9857738879478,IYR
2026-04-08,39.80982182069139,IYR
2026-04-09,38.1969540121714,IYR
2026-04-10,37.959172470042034,IYR
2026-04-13,41.762343936256975,IYR
2026-04-14,45.19825585042976,IYR
2026-04-15,46.83402346445824,IYR
2026-04-16,45.47595520421608,IYR
2026-04-17,41.35218646088211,IYR
2026-04-20,36.76234393625698,IYR
2026-04-21,31.307563209737122,IYR
2026-04-22,27.553720434155217,IYR
2026-04-23,29.843230441056527,IYR
2026-04-24,31.40182884748102,IYR
2026-04-27,26.59028169897735,IYR
2026-04-28,26.330463015245623,IYR
2026-04-29,26.131658196875588,IYR
2026-04-30,22.095959595959595,IYR
2026-05-01,18.142214066127107,IYR
2026-05-04,19.180155593199068,IYR
2026-05-05,19.653993349645525,IYR
2026-05-06,18.03649852562896,IYR
2026-05-07,18.7955643390426,IYR
2026-05-08,20.52598971077232,IYR
2026-05-11,23.917513645774516,IYR
2026-05-12,25.525676014806447,IYR
2026-05-13,29.50624254972081,IYR
2026-05-14,35.38631658196876,IYR
2026-05-15,45.041564715477755,IYR
2026-05-18,56.09307359307358,IYR
2026-05-19,65.54739946044293,IYR
2026-05-20,75.87301587301587,IYR
2026-05-21,80.53234205408118,IYR
2026-05-22,81.68893908024343,IYR
2026-05-26,73.05155593199072,IYR
2026-05-27,62.97909216387477,IYR
2026-05-28,53.76019511889077,IYR
2026-05-29,45.061562833301956,IYR
2026-06-01,35.3256948365644,IYR
2026-06-02,33.15970261622435,IYR
2026-06-03,33.26824142041533,IYR
2026-06-04,29.168627266453353,IYR
2026-06-05,30.167670493757452,IYR
2026-06-08,30.49611017002321,IYR
2026-06-09,32.386206788380704,IYR
2026-06-10,38.15931049626702,IYR
2026-06-11,45.39290419725202,IYR
2026-06-12,47.201126168517476,IYR
2026-06-15,52.79212936821632,IYR
2026-06-16,56.51421042725391,IYR
2026-06-17,54.93569232699667,IYR
2026-06-18,54.0267582658887,IYR
2026-06-22,55.28765920070267,IYR
2026-06-23,55.75436037392559,IYR
2026-06-24,53.075161553422426,IYR
2026-06-25,53.538412071020765,IYR
2026-06-26,57.64728025597591,IYR
2026-06-29,60.43721375243115,IYR
2026-06-30,60.12892904197251,IYR
2026-07-01,62.69315829098438,IYR
2026-07-02,66.49852562896042,IYR
2026-07-06,61.16632160110421,IYR
2026-07-07,56.93715101323797,IYR
2026-07-08,53.33607817303469,IYR
2026-07-09,51.33618796662275,IYR
2026-07-10,46.7941056528013,IYR
2026-07-13,49.281557814166504,IYR
2026-07-14,53.38979860718992,IYR
2026-07-15,60.72283392935566,IYR
2026-07-16,65.05152456239412,IYR
2026-07-17,68.41740385218645,IYR
2026-07-20,73.12888198757763,IYR
2026-07-21,76.75410941715288,IYR
2026-07-22,78.34321475625822,IYR
2026-07-23,79.66709015622058,IYR
2026-07-24,81.6519229562708,IYR
2026-07-27,75.8447832360876,IYR
2026-07-28,67.19751866490998,IYR
2026-07-29,57.22528075788946,IYR
2026-07-30,47.78216952129996,IYR
2026-07-31,41.06342932429889,IYR
2026-08-03,39.294105652801306,IYR
2026-08-04,40.616883116883116,IYR
2026-08-05,43.59511261685175,IYR
2026-08-06,47.23688750862664,IYR
2026-08-07,48.00834431269214,IYR
2026-08-10,52.04537612146307,IYR
2026-08-11,54.27449965493444,IYR
2026-08-12,55.37729782294999,IYR
2026-08-13,55.2119016249451,IYR
2026-08-14,52.874474559257166,IYR
2026-08-17,46.73881673881674,IYR
2026-08-18,43.598406424493376,IYR
2026-08-19,42.24025974025974,IYR
2026-08-20,41.77857770249075,IYR
2026-08-21,45.31526444569923,IYR
2026-08-24,48.32266767049376,IYR
2026-08-25,50.157632222849614,IYR
2026-08-26,50.391570989397074,IYR
2026-08-27,49.581686429512516,IYR
2026-08-28,47.059492439927226,IYR
2026-08-31,43.43167701863355,IYR
2026-09-01,39.534083066691764,IYR
2026-09-02,34.19058598406424,IYR
2026-09-03,27.971014492753625,IYR
2026-09-04,21.43006148440931,IYR
2026-09-08,16.91856452726018,IYR
2026-09-09,12.304175293305729,IYR
2026-09-10,9.677991091034569,IYR
2026-09-11,9.056324110671936,IYR
2026-09-14,8.111707133446265,IYR
2026-09-15,6.877470355731225,IYR
2026-09-16,5.797023025283894,IYR
2026-09-17,4.894755003450655,IYR
2026-09-18,5.175905012861534,IYR
2026-09-21,6.65106029236464,IYR
2026-09-22,9.004250580337537,IYR
2026-09-23,14.126278311060918,IYR
2026-09-24,21.601261057782796,IYR
2026-09-25,25.752713470104776,IYR
2026-09-28,30.63907710646841,IYR
2026-09-29,33.33623502101763,IYR
2026-09-30,33.879948553861595,IYR
2026-10-01,30.676014806449587,IYR
2026-10-02,29.399429073342116,IYR
2026-10-05,31.558912102390366,IYR
2026-10-06,39.739867620302405,IYR
2026-10-07,47.99124788255223,IYR
2026-10-08,57.674963924963926,IYR
2026-10-09,69.49079302340172,IYR
2026-10-12,75.13865361691448,IYR
2026-10-13,76.22286529895226,IYR
2026-10-14,73.74372608068259,IYR
2026-10-15,73.09327749545142,IYR
2026-10-16,69.47644143296317,IYR
2026-10-19,67.45882740447958,IYR
2026-10-20,65.29487420791767,IYR
2026-10-21,68.30110107284021,IYR
2026-10-22,67.72193989585294,IYR
2026-10-23,66.02068824894913,IYR
2026-10-26,65.36506368028107,IYR
2026-10-27,67.53607503607505,IYR
2026-10-28,67.17265825961479,IYR
2026-10-29,66.2237279628584,IYR
2026-10-30,67.5226645335341,IYR
2026-11-02,69.15615785181004,IYR
2026-11-03,66.5858115314637,IYR
2026-11-04,62.135720559633604,IYR
2026-11-05,60.95865487169836,IYR
2026-11-06,61.64384528514963,IYR
2026-11-09,56.44551101072841,IYR
2026-11-10,54.60239036325993,IYR
2026-11-11,56.65709893970764,IYR
2026-11-12,58.85806826024217,IYR
2026-11-13,58.92253278122844,IYR
2026-11-16,65.13504611330697,IYR
2026-11-17,68.28886693017128,IYR
2026-11-18,68.61071899115377,IYR
2026-11-19,69.18423364075538,IYR
2026-11-20,68.89469226425747,IYR
2026-11-23,66.32709078361253,IYR
2026-11-24,67.28684359119141,IYR
2026-11-25,67.75511324424367,IYR
2026-11-27,62.411694585607634,IYR
2026-11-30,55.23213501474371,IYR
2026-12-01,49.19654620741577,IYR
2026-12-02,40.84007779659953,IYR
2026-12-03,35.42803814542945,IYR
2026-12-04,31.76799046364264,IYR
2026-12-07,31.136285212372172,IYR
2026-12-08,29.620192609323045,IYR
2026-12-09,30.093951941778027,IYR
2026-12-10,27.937135328439677,IYR
2026-12-11,31.74116945856077,IYR
2026-12-14,37.150228998055084,IYR
2026-12-15,45.954106280193244,IYR
2026-12-16,53.001913545391815,IYR
2026-12-17,60.384983374113816,IYR
2026-12-18,66.99706694271912,IYR
2026-12-21,70.78361252274297,IYR
2026-12-22,73.26377125290169,IYR
2026-12-23,75.38443440617354,IYR
2026-12-24,76.40292678336156,IYR
2026-12-28,75.0111362067884,IYR
2026-12-29,76.14593136332267,IYR
2026-12-30,71.31854256854258,IYR
2026-12-31,62.94160549595333,IYR
2026-01-02,21.568053971317983,JPY=X
2026-01-05,18.040931824164254,JPY=X
2026-01-06,16.365490918662807,JPY=X
2026-01-07,13.346640928899419,JPY=X
2026-01-08,12.763080927729519,JPY=X
2026-01-09,12.894182679652541,JPY=X
2026-01-12,16.962504752712704,JPY=X
2026-01-13,23.916966453160192,JPY=X
2026-01-14,31.10942938200111,JPY=X
2026-01-15,36.597788891813636,JPY=X
2026-01-16,40.80562136234683,JPY=X
2026-01-20,41.7658155654997,JPY=X
2026-01-21,41.880465619607506,JPY=X
2026-01-22,45.22535170073996,JPY=X
2026-01-23,45.801672954871165,JPY=X
2026-01-26,50.74200813079466,JPY=X
2026-01-27,58.50932994062765,JPY=X
2026-01-28,57.53648620982129,JPY=X
2026-01-29,53.5042116346407,JPY=X
2026-01-30,52.27172355298178,JPY=X
2026-02-02,47.826036091369076,JPY=X
2026-02-03,43.66061244187067,JPY=X
2026-02-04,50.746614606182916,JPY=X
2026-02-05,54.54768798806704,JPY=X
2026-02-06,60.89234008949724,JPY=X
2026-02-09,63.982846363077996,JPY=X
2026-02-10,65.18411277821649,JPY=X
2026-02-11,64.48305109531748,JPY=X
2026-02-12,64.92673510572959,JPY=X
2026-02-13,62.29292796349917,JPY=X
2026-02-17,61.08668947968764,JPY=X
2026-02-18,61.054151677342,JPY=X
2026-02-19,56.11337778947677,JPY=X
2026-02-20,52.52427539410955,JPY=X
2026-02-23,48.28273522271943,JPY=X
2026-02-24,44.486926384136176,JPY=X
2026-02-25,40.45084963879384,JPY=X
2026-02-26,40.89826270071072,JPY=X
2026-02-27,45.16159223187388,JPY=X
2026-03-02,52.6489427042204,JPY=X
2026-03-03,61.38969319411541,JPY=X
2026-03-04,70.31667690327865,JPY=X
2026-03-05,76.6770495159545,JPY=X
2026-03-06,79.4489046825188,JPY=X
2026-03-09,79.10202977391711,JPY=X
2026-03-10,81.30575297592934,JPY=X
2026-03-11,81.44489778011759,JPY=X
2026-03-12,80.56652335409903,JPY=X
2026-03-13,79.05282091778538,JPY=X
2026-03-16,81.82928255973795,JPY=X
2026-03-17,82.4904214559387,JPY=X
2026-03-18,85.70413266649118,JPY=X
2026-03-19,89.46594132958967,JPY=X
2026-03-20,92.97132286274166,JPY=X
2026-03-23,94.23342400046796,JPY=X
2026-03-24,93.60262934690415,JPY=X
2026-03-25,90.91698107689157,JPY=X
2026-03-26,89.34697727472143,JPY=X
2026-03-27,89.02233043783451,JPY=X
2026-03-30,85.20129566260127,JPY=X
2026-03-31,81.89494311368489,JPY=X
2026-04-01,77.2871515895996,JPY=X
2026-04-02,70.27521862478429,JPY=X
2026-04-06,58.38393144394725,JPY=X
2026-04-07,48.91733204644497,JPY=X
2026-04-08,40.16685677517476,JPY=X
2026-04-09,34.07278231113451,JPY=X
2026-04-10,30.85183235354333,JPY=X
2026-04-13,34.724854493872655,JPY=X
2026-04-14,40.083428387587375,JPY=X
2026-04-15,46.355839255944545,JPY=X
2026-04-16,52.06318914334181,JPY=X
2026-04-17,55.744421046474216,JPY=X
2026-04-20,57.749992688134306,JPY=X
2026-04-21,59.685955368371786,JPY=X
2026-04-22,55.9542715919394,JPY=X
2026-04-23,50.90572080372028,JPY=X
2026-04-24,47.327586206896555,JPY=X
2026-04-27,43.9187944195841,JPY=X
2026-04-28,39.53481910444269,JPY=X
2026-04-29,40.79041268169986,JPY=X
2026-04-30,40.96648240765114,JPY=X
2026-05-01,37.042423444766165,JPY=X
2026-05-04,33.53126553771461,JPY=X
2026-05-05,30.22834956567518,JPY=X
2026-05-06,26.108113246175897,JPY=X
2026-05-07,28.811894943113685,JPY=X
2026-05-08,37.39412418472698,JPY=X
2026-05-11,43.389561580532884,JPY=X
2026-05-12,48.03881138311252,JPY=X
2026-05-13,56.60181041794624,JPY=X
2026-05-14,56.91102921821532,JPY=X
2026-05-15,55.83845163932028,JPY=X
2026-05-18,54.719443713257874,JPY=X
2026-05-19,55.72782311134508,JPY=X
2026-05-20,50.52703927934252,JPY=X
2026-05-21,51.566567225293205,JPY=X
2026-05-22,54.93390073411132,JPY=X
2026-05-26,61.51377555497061,JPY=X
2026-05-27,65.80898482056682,JPY=X
2026-05-28,70.50700476733644,JPY=X
2026-05-29,76.22897838612501,JPY=X
2026-06-01,77.78991547483255,JPY=X
2026-06-02,76.48423561756019,JPY=X
2026-06-03,77.61377263022432,JPY=X
2026-06-04,80.50744347927818,JPY=X
2026-06-05,77.54803895762043,JPY=X
2026-06-08,76.38537919335496,JPY=X
2026-06-09,76.20148577110936,JPY=X
2026-06-10,73.46399637331461,JPY=X
2026-06-11,70.16605246994823,JPY=X
2026-06-12,65.59167617209206,JPY=X
2026-06-15,56.444605305489745,JPY=X
2026-06-16,45.49464771431078,JPY=X
2026-06-17,34.40101196221228,JPY=X
2026-06-18,23.295604106343777,JPY=X
2026-06-22,18.750840864555002,JPY=X
2026-06-23,23.74418706677196,JPY=X
2026-06-24,26.4293966248428,JPY=X
2026-06-25,32.53283027697347,JPY=X
2026-06-26,38.565192594542424,JPY=X
2026-06-29,40.54217484133252,JPY=X
2026-06-30,34.718273814746574,JPY=X
2026-07-01,34.00193033254365,JPY=X
2026-07-02,33.33084729899681,JPY=X
2026-07-06,33.267526542072474,JPY=X
2026-07-07,38.549106490011994,JPY=X
2026-07-08,46.69723026527449,JPY=X
2026-07-09,51.03638384370156,JPY=X
2026-07-10,53.153095843935546,JPY=X
2026-07-13,53.91601591061976,JPY=X
2026-07-14,51.25603228919891,JPY=X
2026-07-15,50.08028428533825,JPY=X
2026-07-16,51.790456552894035,JPY=X
2026-07-17,52.703635459623875,JPY=X
2026-07-20,56.06146354303765,JPY=X
2026-07-21,55.71539293966248,JPY=X
2026-07-22,50.5746395250212,JPY=X
2026-07-23,46.6844345003071,JPY=X
2026-07-24,44.42192389810184,JPY=X
2026-07-27,41.40665672252932,JPY=X
2026-07-28,40.8004299377029,JPY=X
2026-07-29,42.2073060162031,JPY=X
2026-07-30,43.849989763388024,JPY=X
2026-07-31,44.24387996841274,JPY=X
2026-08-03,44.572913924717035,JPY=X
2026-08-04,46.239653710040656,JPY=X
2026-08-05,48.05277704659121,JPY=X
2026-08-06,49.08711356789799,JPY=X
2026-08-07,50.44412272235384,JPY=X
2026-08-10,50.748954403205516,JPY=X
2026-08-11,49.33959229036881,JPY=X
2026-08-12,48.32368167061507,JPY=X
2026-08-13,42.60821561229564,JPY=X
2026-08-14,38.61235412827937,JPY=X
2026-08-17,34.040975695358426,JPY=X
2026-08-18,34.55587727764616,JPY=X
2026-08-19,36.53424877891843,JPY=X
2026-08-20,41.58645549998538,JPY=X
2026-08-21,47.307917288175254,JPY=X
2026-08-24,52.882044982597755,JPY=X
2026-08-25,56.18949431136849,JPY=X
2026-08-26,57.31376678073177,JPY=X
2026-08-27,56.685165686876665,JPY=X
2026-08-28,53.20976280307683,JPY=X
2026-08-31,51.07272381620895,JPY=X
2026-09-01,46.880538738264455,JPY=X
2026-09-02,42.65961802813606,JPY=X
2026-09-03,42.93754204322776,JPY=X
2026-09-04,42.36692404433915,JPY=X
2026-09-08,47.32466146061829,JPY=X
2026-09-09,51.500906671346264,JPY=X
2026-09-10,59.278611330467086,JPY=X
2026-09-11,66.56547044543885,JPY=X
2026-09-14,74.04879939165276,JPY=X
2026-09-15,76.48416249890322,JPY=X
2026-09-16,78.99352168699366,JPY=X
2026-09-17,76.59457167090754,JPY=X
2026-09-18,72.25519873650961,JPY=X
2026-09-21,70.92122195899506,JPY=X
2026-09-22,66.39071685531282,JPY=X
2026-09-23,65.30490479950865,JPY=X
2026-09-24,62.212570559503966,JPY=X
2026-09-25,60.08781550700477,JPY=X
2026-09-28,56.90430230177532,JPY=X
2026-09-29,55.223743090286916,JPY=X
2026-09-30,49.05589190137756,JPY=X
2026-10-01,46.672077447281445,JPY=X
2026-10-02,43.33684302886724,JPY=X
2026-10-05,37.87685355795385,JPY=X
2026-10-06,32.62963937878389,JPY=X
2026-10-07,30.1027317130239,JPY=X
2026-10-08,25.568936269778597,JPY=X
2026-10-09,20.94527799713375,JPY=X
2026-10-12,16.31511216401977,JPY=X
2026-10-13,14.33834927320055,JPY=X
2026-10-14,11.42639875990758,JPY=X
2026-10-15,13.78520663332456,JPY=X
2026-10-16,19.0159691146793,JPY=X
2026-10-19,30.91434880524114,JPY=X
2026-10-20,39.36584188821619,JPY=X
2026-10-21,48.29231376678073,JPY=X
2026-10-22,52.92460004094644,JPY=X
2026-10-23,58.02886724576642,JPY=X
2026-10-26,60.00782369629434,JPY=X
2026-10-27,64.12608581205579,JPY=X
2026-10-28,64.45000146237314,JPY=X
2026-10-29,66.39693194115411,JPY=X
2026-10-30,66.24879354216021,JPY=X
2026-11-02,62.077081688163545,JPY=X
2026-11-03,58.31373753326899,JPY=X
2026-11-04,61.95724020941183,JPY=X
2026-11-05,66.75689508935099,JPY=X
2026-11-06,71.05985493258459,JPY=X
2026-11-09,78.1315989587903,JPY=X
2026-11-10,84.45870258255096,JPY=X
2026-11-11,85.13336843028867,JPY=X
2026-11-12,80.41816559913427,JPY=X
2026-11-13,76.84829341054663,JPY=X
2026-11-16,72.07306016203094,JPY=X
2026-11-17,65.3427802638121,JPY=X
2026-11-18,61.194173905413706,JPY=X
2026-11-19,63.64774355824632,JPY=X
2026-11-20,60.971893188265916,JPY=X
2026-11-23,61.33558538796758,JPY=X
2026-11-24,64.01911321692842,JPY=X
2026-11-25,63.17627445819075,JPY=X
2026-11-27,56.59910502763885,JPY=X
2026-11-30,53.94248486443801,JPY=X
2026-12-01,48.02879412710947,JPY=X
2026-12-02,43.73563218390804,JPY=X
2026-12-03,41.61467930157058,JPY=X
2026-12-04,41.49885934895148,JPY=X
2026-12-07,39.97119124915913,JPY=X
2026-12-08,37.45883419613348,JPY=X
2026-12-09,32.79547249276125,JPY=X
2026-12-10,30.39959346026732,JPY=X
2026-12-11,30.643590418531186,JPY=X
2026-12-14,33.1067386154251,JPY=X
2026-12-15,35.638325875230315,JPY=X
2026-12-16,35.935553215758524,JPY=X
2026-12-17,33.766195782515865,JPY=X
2026-12-18,31.48796466906495,JPY=X
2026-12-21,27.892208475914707,JPY=X
2026-12-22,26.685823754789265,JPY=X
2026-12-23,27.809365037582985,JPY=X
2026-12-24,31.304290602790207,JPY=X
2026-12-28,28.582667953555024,JPY=X
2026-12-29,26.488257143692778,JPY=X
2026-12-30,22.200579099763093,JPY=X
2026-12-31,21.714047556374478,JPY=X
2026-01-02,66.43113327895936,KC=F
2026-01-05,62.179932084823385,KC=F
2026-01-06,56.57451847669239,KC=F
2026-01-07,46.66901938641068,KC=F
2026-01-08,37.84192860279817,KC=F
2026-01-09,34.02934625760713,KC=F
2026-01-12,27.56289604115691,KC=F
2026-01-13,24.679873266829784,KC=F
2026-01-14,22.880670054583096,KC=F
2026-01-15,27.236809084635173,KC=F
2026-01-16,34.369078988644205,KC=F
2026-01-20,41.88554802685237,KC=F
2026-01-21,49.70638057594579,KC=F
2026-01-22,55.44584039149256,KC=F
2026-01-23,59.87405106970325,KC=F
2026-01-26,62.89361001317523,KC=F
2026-01-27,66.8659420289855,KC=F
2026-01-28,69.96753246753246,KC=F
2026-01-29,70.90218959784178,KC=F
2026-01-30,68.00081560951125,KC=F
2026-02-02,65.98978919631094,KC=F
2026-02-03,64.70959595959596,KC=F
2026-02-04,63.26871196436414,KC=F
2026-02-05,65.06493506493507,KC=F
2026-02-06,66.59914361001319,KC=F
2026-02-09,69.64913106217455,KC=F
2026-02-10,72.65794591881549,KC=F
2026-02-11,76.51185770750989,KC=F
2026-02-12,79.66387477257042,KC=F
2026-02-13,81.54934437543133,KC=F
2026-02-17,76.64815860468033,KC=F
2026-02-18,67.74538866930172,KC=F
2026-02-19,58.31113934374804,KC=F
2026-02-20,47.964662149444756,KC=F
2026-02-23,43.43638245812159,KC=F
2026-02-24,46.6282389108476,KC=F
2026-02-25,52.27970700796787,KC=F
2026-02-26,57.33891712152581,KC=F
2026-02-27,61.18333960725265,KC=F
2026-03-02,63.95413764978982,KC=F
2026-03-03,61.249372608068256,KC=F
2026-03-04,59.988001129305474,KC=F
2026-03-05,56.76359872012047,KC=F
2026-03-06,54.50349771001945,KC=F
2026-03-09,46.21941464332768,KC=F
2026-03-10,40.090266014179065,KC=F
2026-03-11,34.39519417780288,KC=F
2026-03-12,31.782498902064123,KC=F
2026-03-13,31.74218897044984,KC=F
2026-03-16,39.622937449024406,KC=F
2026-03-17,47.31546834807705,KC=F
2026-03-18,49.67297195558065,KC=F
2026-03-19,56.200514461384024,KC=F
2026-03-20,62.18097120271034,KC=F
2026-03-23,63.56499780412825,KC=F
2026-03-24,63.84999058912102,KC=F
2026-03-25,67.27453102453103,KC=F
2026-03-26,66.24066754501537,KC=F
2026-03-27,61.3584603801995,KC=F
2026-03-30,56.218238283455676,KC=F
2026-03-31,50.22586109542632,KC=F
2026-04-01,47.776679841897234,KC=F
2026-04-02,41.08554488989272,KC=F
2026-04-06,39.3355919442876,KC=F
2026-04-07,36.60471171340736,KC=F
2026-04-08,33.62805069326809,KC=F
2026-04-09,29.0330321852061,KC=F
2026-04-10,28.175230566534918,KC=F
2026-04-13,29.71877156659765,KC=F
2026-04-14,36.217140347575125,KC=F
2026-04-15,44.308143547273986,KC=F
2026-04-16,43.344469540121715,KC=F
2026-04-17,44.188311688311686,KC=F
2026-04-20,37.52948742079177,KC=F
2026-04-21,26.376576322228495,KC=F
2026-04-22,17.166854884246188,KC=F
2026-04-23,17.40338164251208,KC=F
2026-04-24,19.1959972394755,KC=F
2026-04-27,19.66740385218646,KC=F
2026-04-28,19.58866616475312,KC=F
2026-04-29,18.445244369157415,KC=F
2026-04-30,16.428336156597027,KC=F
2026-05-01,10.563790074659641,KC=F
2026-05-04,9.671011355793965,KC=F
2026-05-05,12.016594516594518,KC=F
2026-05-06,16.90703620051446,KC=F
2026-05-07,23.824581215885566,KC=F
2026-05-08,27.807735742518354,KC=F
2026-05-11,35.471014492753625,KC=F
2026-05-12,47.737546270154965,KC=F
2026-05-13,51.26568479829349,KC=F
2026-05-14,52.329270970575315,KC=F
2026-05-15,59.59274421230943,KC=F
2026-05-18,59.94855386159734,KC=F
2026-05-19,51.75614844093104,KC=F
2026-05-20,49.42844595018508,KC=F
2026-05-21,49.66528640441684,KC=F
2026-05-22,46.241765480895914,KC=F
2026-05-26,44.885030428508685,KC=F
2026-05-27,41.375321538365014,KC=F
2026-05-28,38.41238471673254,KC=F
2026-05-29,31.1557343622561,KC=F
2026-06-01,25.088305414392373,KC=F
2026-06-02,21.62306292741075,KC=F
2026-06-03,24.567805383022773,KC=F
2026-06-04,29.649836878097744,KC=F
2026-06-05,38.17726959031306,KC=F
2026-06-08,44.27646025472113,KC=F
2026-06-09,45.72479452914236,KC=F
2026-06-10,44.48083317648535,KC=F
2026-06-11,40.54355668486103,KC=F
2026-06-12,35.81717799109104,KC=F
2026-06-15,36.039274734926906,KC=F
2026-06-16,41.25078423991467,KC=F
2026-06-17,45.62190225233703,KC=F
2026-06-18,47.03251458686241,KC=F
2026-06-22,49.760806826024215,KC=F
2026-06-23,48.61291486291486,KC=F
2026-06-24,43.58452537800364,KC=F
2026-06-25,38.91445511010728,KC=F
2026-06-26,37.453494573059785,KC=F
2026-06-29,33.53307923960098,KC=F
2026-06-30,31.925701110483715,KC=F
2026-07-01,31.271801869627957,KC=F
2026-07-02,34.44515026036765,KC=F
2026-07-06,37.75527009222661,KC=F
2026-07-07,40.713501474371036,KC=F
2026-07-08,43.560449212623126,KC=F
2026-07-09,49.4300928540059,KC=F
2026-07-10,54.52200577200576,KC=F
2026-07-13,59.981884057971016,KC=F
2026-07-14,67.44424054206664,KC=F
2026-07-15,71.43798230754753,KC=F
2026-07-16,74.99247129681912,KC=F
2026-07-17,77.19595018508062,KC=F
2026-07-20,78.19068009285401,KC=F
2026-07-21,77.04161176987263,KC=F
2026-07-22,78.92025848547587,KC=F
2026-07-23,77.35091599222035,KC=F
2026-07-24,74.9741985068072,KC=F
2026-07-27,75.41917623439363,KC=F
2026-07-28,73.93178681222159,KC=F
2026-07-29,71.07425183512139,KC=F
2026-07-30,68.19122906079429,KC=F
2026-07-31,65.476112052199,KC=F
2026-08-03,60.34867306606437,KC=F
2026-08-04,58.13225421921074,KC=F
2026-08-05,55.5851214003388,KC=F
2026-08-06,55.13943785682917,KC=F
